search,input_length,date,time,datetime
,21,9/7/16,22:38:06,9/7/16 22:38
,23,9/7/16,22:38:19,9/7/16 22:38
,20,9/7/16,17:21:25,9/7/16 17:21
,41,9/7/16,17:02:38,9/7/16 17:02
,5,9/7/16,0:48:50,9/7/16 0:48
,28,9/6/16,23:50:07,9/6/16 23:50
,47,9/6/16,23:50:36,9/6/16 23:50
,18,9/6/16,23:50:46,9/6/16 23:50
,28,9/6/16,23:48:21,9/6/16 23:48
,7,9/6/16,17:54:13,9/6/16 17:54
,30,9/6/16,17:53:40,9/6/16 17:53
,27,9/6/16,17:52:42,9/6/16 17:52
,26,9/6/16,17:50:29,9/6/16 17:50
,7,9/6/16,17:14:45,9/6/16 17:14
,39,9/3/16,17:51:02,9/3/16 17:51
,21,9/3/16,17:50:26,9/3/16 17:50
,35,9/3/16,2:22:46,9/3/16 2:22
,24,9/3/16,2:22:36,9/3/16 2:22
,46,9/3/16,0:57:04,9/3/16 0:57
,5,9/2/16,23:17:33,9/2/16 23:17
,48,9/2/16,23:15:55,9/2/16 23:15
,36,9/2/16,23:06:51,9/2/16 23:06
,26,9/2/16,6:00:38,9/2/16 6:00
,26,9/2/16,5:59:58,9/2/16 5:59
,15,9/2/16,4:31:38,9/2/16 4:31
,46,9/2/16,4:29:15,9/2/16 4:29
,21,9/2/16,4:21:27,9/2/16 4:21
,25,9/2/16,4:16:11,9/2/16 4:16
,22,9/2/16,4:15:08,9/2/16 4:15
,13,9/2/16,4:12:09,9/2/16 4:12
,27,9/2/16,4:12:22,9/2/16 4:12
,29,9/1/16,23:18:34,9/1/16 23:18
,26,9/1/16,22:00:19,9/1/16 22:00
,8,9/1/16,21:08:39,9/1/16 21:08
,167,8/31/16,20:59:21,8/31/16 20:59
,191,8/31/16,20:58:32,8/31/16 20:58
,184,8/31/16,20:57:22,8/31/16 20:57
,21,8/31/16,20:50:11,8/31/16 20:50
,28,8/31/16,20:31:09,8/31/16 20:31
,26,8/31/16,19:44:27,8/31/16 19:44
,17,8/31/16,18:32:37,8/31/16 18:32
,41,8/29/16,19:18:10,8/29/16 19:18
,39,8/29/16,19:17:28,8/29/16 19:17
,13,8/27/16,6:55:04,8/27/16 6:55
,22,8/27/16,6:55:12,8/27/16 6:55
,31,8/27/16,6:29:51,8/27/16 6:29
,29,8/26/16,22:43:50,8/26/16 22:43
,44,8/26/16,22:37:36,8/26/16 22:37
,16,8/26/16,19:43:08,8/26/16 19:43
,16,8/26/16,19:30:28,8/26/16 19:30
,22,8/26/16,19:30:43,8/26/16 19:30
,26,8/26/16,18:20:48,8/26/16 18:20
,49,8/25/16,20:01:51,8/25/16 20:01
,16,8/25/16,19:53:01,8/25/16 19:53
,27,8/25/16,19:50:37,8/25/16 19:50
,7,8/25/16,19:49:09,8/25/16 19:49
,19,8/25/16,19:42:29,8/25/16 19:42
,48,8/25/16,19:30:53,8/25/16 19:30
,14,8/25/16,19:27:08,8/25/16 19:27
,38,8/25/16,19:26:57,8/25/16 19:26
,19,8/25/16,19:25:23,8/25/16 19:25
,39,8/25/16,19:23:49,8/25/16 19:23
,22,8/25/16,19:02:40,8/25/16 19:02
,30,8/25/16,19:02:58,8/25/16 19:02
,26,8/25/16,18:55:43,8/25/16 18:55
,33,8/25/16,18:55:25,8/25/16 18:55
,23,8/25/16,18:54:33,8/25/16 18:54
,19,8/25/16,18:51:40,8/25/16 18:51
,17,8/24/16,23:29:23,8/24/16 23:29
,23,8/24/16,22:04:32,8/24/16 22:04
,45,8/24/16,21:41:22,8/24/16 21:41
,20,8/24/16,1:58:57,8/24/16 1:58
,31,8/18/16,7:29:05,8/18/16 7:29
,23,8/18/16,7:27:24,8/18/16 7:27
,26,8/18/16,7:25:30,8/18/16 7:25
,22,8/18/16,7:22:10,8/18/16 7:22
,28,8/18/16,7:20:28,8/18/16 7:20
,31,8/18/16,7:18:07,8/18/16 7:18
,29,8/18/16,7:17:36,8/18/16 7:17
,33,8/18/16,7:17:45,8/18/16 7:17
,32,8/18/16,7:15:44,8/18/16 7:15
,31,8/18/16,7:09:42,8/18/16 7:09
,25,8/18/16,7:08:30,8/18/16 7:08
,39,8/18/16,7:06:00,8/18/16 7:06
,40,8/18/16,7:05:29,8/18/16 7:05
,28,8/18/16,6:56:31,8/18/16 6:56
,32,8/18/16,6:56:27,8/18/16 6:56
,40,8/18/16,6:56:42,8/18/16 6:56
,29,8/18/16,6:51:36,8/18/16 6:51
,26,8/18/16,5:04:14,8/18/16 5:04
,16,8/18/16,4:27:47,8/18/16 4:27
,39,8/17/16,16:08:21,8/17/16 16:08
,27,8/17/16,16:08:53,8/17/16 16:08
,35,8/17/16,16:06:50,8/17/16 16:06
,14,8/17/16,16:06:36,8/17/16 16:06
,31,8/17/16,16:05:48,8/17/16 16:05
,31,8/17/16,16:05:51,8/17/16 16:05
,21,8/17/16,16:02:56,8/17/16 16:02
,24,8/17/16,16:01:42,8/17/16 16:01
,24,8/17/16,15:59:24,8/17/16 15:59
,29,8/17/16,15:59:54,8/17/16 15:59
,17,8/17/16,15:45:54,8/17/16 15:45
,19,8/17/16,15:44:17,8/17/16 15:44
,15,8/17/16,15:43:52,8/17/16 15:43
,24,8/16/16,22:36:19,8/16/16 22:36
,23,8/16/16,22:34:12,8/16/16 22:34
,13,8/16/16,22:32:18,8/16/16 22:32
,26,8/16/16,22:31:11,8/16/16 22:31
,18,8/16/16,21:02:30,8/16/16 21:02
,44,8/16/16,18:03:03,8/16/16 18:03
,32,8/16/16,17:58:36,8/16/16 17:58
,48,8/16/16,17:21:27,8/16/16 17:21
,54,8/16/16,17:21:13,8/16/16 17:21
,45,8/16/16,17:21:03,8/16/16 17:21
,45,8/16/16,17:18:41,8/16/16 17:18
,16,8/16/16,17:14:09,8/16/16 17:14
,13,8/16/16,17:10:21,8/16/16 17:10
,34,8/16/16,16:36:22,8/16/16 16:36
,15,8/16/16,16:35:37,8/16/16 16:35
,22,8/16/16,16:35:49,8/16/16 16:35
,19,8/16/16,16:33:57,8/16/16 16:33
,27,8/16/16,16:29:11,8/16/16 16:29
,13,8/16/16,16:22:23,8/16/16 16:22
,15,8/16/16,16:18:09,8/16/16 16:18
,16,8/16/16,14:58:39,8/16/16 14:58
,8,8/16/16,14:58:53,8/16/16 14:58
,18,8/16/16,14:53:05,8/16/16 14:53
,28,8/16/16,14:17:51,8/16/16 14:17
,40,8/16/16,14:15:18,8/16/16 14:15
,21,8/16/16,14:13:19,8/16/16 14:13
,18,8/16/16,13:59:17,8/16/16 13:59
,16,8/16/16,13:58:19,8/16/16 13:58
,31,8/16/16,13:55:18,8/16/16 13:55
,33,8/15/16,23:57:06,8/15/16 23:57
,22,8/15/16,18:55:44,8/15/16 18:55
,20,8/15/16,18:55:34,8/15/16 18:55
,26,8/15/16,18:39:10,8/15/16 18:39
,21,8/15/16,18:37:41,8/15/16 18:37
,27,8/15/16,18:37:48,8/15/16 18:37
,22,8/15/16,18:35:20,8/15/16 18:35
,28,8/15/16,18:33:35,8/15/16 18:33
,38,8/15/16,18:30:57,8/15/16 18:30
,38,8/15/16,17:43:22,8/15/16 17:43
,34,8/15/16,17:42:10,8/15/16 17:42
,29,8/15/16,17:41:57,8/15/16 17:41
,19,8/15/16,17:38:37,8/15/16 17:38
,24,8/15/16,16:37:21,8/15/16 16:37
,92,8/15/16,16:29:33,8/15/16 16:29
,24,8/15/16,16:24:54,8/15/16 16:24
,11,8/15/16,7:25:33,8/15/16 7:25
,21,8/15/16,1:29:30,8/15/16 1:29
,22,8/15/16,1:29:31,8/15/16 1:29
,18,8/15/16,1:28:35,8/15/16 1:28
,25,8/14/16,23:53:54,8/14/16 23:53
,13,8/14/16,23:29:46,8/14/16 23:29
,8,8/14/16,23:16:11,8/14/16 23:16
,26,8/14/16,22:05:50,8/14/16 22:05
,17,8/13/16,23:09:35,8/13/16 23:09
,24,8/13/16,23:08:34,8/13/16 23:08
,20,8/12/16,18:05:33,8/12/16 18:05
,21,8/12/16,18:04:48,8/12/16 18:04
,19,8/12/16,18:04:44,8/12/16 18:04
,13,8/12/16,17:07:54,8/12/16 17:07
,23,8/12/16,17:00:29,8/12/16 17:00
,39,8/11/16,22:09:49,8/11/16 22:09
,34,8/11/16,20:22:15,8/11/16 20:22
,34,8/11/16,20:21:55,8/11/16 20:21
,25,8/11/16,20:19:21,8/11/16 20:19
,22,8/11/16,20:19:45,8/11/16 20:19
,48,8/11/16,20:17:38,8/11/16 20:17
,31,8/11/16,20:17:30,8/11/16 20:17
,24,8/11/16,20:11:01,8/11/16 20:11
,22,8/11/16,19:34:42,8/11/16 19:34
,15,8/11/16,19:21:18,8/11/16 19:21
,20,8/11/16,19:21:24,8/11/16 19:21
,19,8/11/16,19:21:23,8/11/16 19:21
,23,8/11/16,18:37:41,8/11/16 18:37
,23,8/11/16,18:37:14,8/11/16 18:37
,22,8/11/16,18:37:08,8/11/16 18:37
,13,8/11/16,18:28:27,8/11/16 18:28
,39,8/11/16,18:11:00,8/11/16 18:11
,21,8/11/16,18:11:05,8/11/16 18:11
,24,8/11/16,18:06:13,8/11/16 18:06
,27,8/11/16,18:05:22,8/11/16 18:05
,18,8/11/16,18:04:47,8/11/16 18:04
,22,8/11/16,18:03:57,8/11/16 18:03
,23,8/11/16,18:01:05,8/11/16 18:01
,18,8/11/16,17:52:55,8/11/16 17:52
,18,8/11/16,17:51:48,8/11/16 17:51
,28,8/11/16,17:51:37,8/11/16 17:51
,14,8/11/16,17:48:08,8/11/16 17:48
,23,8/11/16,17:46:55,8/11/16 17:46
,27,8/11/16,8:05:34,8/11/16 8:05
,11,8/11/16,8:03:50,8/11/16 8:03
,24,8/11/16,7:54:33,8/11/16 7:54
,26,8/11/16,7:43:25,8/11/16 7:43
,28,8/11/16,7:26:11,8/11/16 7:26
,45,8/11/16,7:20:35,8/11/16 7:20
,27,8/11/16,6:46:12,8/11/16 6:46
,19,8/11/16,6:33:32,8/11/16 6:33
,13,8/11/16,6:33:56,8/11/16 6:33
,33,8/11/16,6:32:09,8/11/16 6:32
,58,8/11/16,6:28:44,8/11/16 6:28
,20,8/11/16,6:23:01,8/11/16 6:23
,29,8/11/16,6:21:46,8/11/16 6:21
,30,8/11/16,6:15:59,8/11/16 6:15
,29,8/11/16,6:13:43,8/11/16 6:13
,14,8/11/16,5:56:31,8/11/16 5:56
,11,8/11/16,5:54:55,8/11/16 5:54
,29,8/11/16,5:52:21,8/11/16 5:52
,31,8/11/16,5:50:02,8/11/16 5:50
,33,8/11/16,5:22:02,8/11/16 5:22
,18,8/11/16,4:59:33,8/11/16 4:59
,18,8/11/16,4:43:28,8/11/16 4:43
,22,8/11/16,4:20:24,8/11/16 4:20
,31,8/11/16,4:20:33,8/11/16 4:20
,20,8/11/16,4:19:05,8/11/16 4:19
,14,8/11/16,4:18:53,8/11/16 4:18
,11,8/11/16,4:14:43,8/11/16 4:14
,21,8/11/16,0:26:01,8/11/16 0:26
,14,8/11/16,0:11:41,8/11/16 0:11
,27,8/11/16,0:10:38,8/11/16 0:10
,21,8/11/16,0:03:00,8/11/16 0:03
,11,8/10/16,23:55:55,8/10/16 23:55
,16,8/10/16,23:49:37,8/10/16 23:49
,54,8/10/16,23:29:50,8/10/16 23:29
,34,8/10/16,23:28:33,8/10/16 23:28
,34,8/10/16,23:27:24,8/10/16 23:27
,15,8/10/16,23:26:10,8/10/16 23:26
,18,8/10/16,23:19:19,8/10/16 23:19
,36,8/10/16,22:36:37,8/10/16 22:36
,25,8/10/16,22:23:10,8/10/16 22:23
,31,8/10/16,22:19:45,8/10/16 22:19
,33,8/10/16,22:18:06,8/10/16 22:18
,45,8/10/16,22:15:57,8/10/16 22:15
,34,8/10/16,22:13:01,8/10/16 22:13
,33,8/10/16,22:12:58,8/10/16 22:12
,48,8/10/16,22:11:56,8/10/16 22:11
,44,8/10/16,22:08:23,8/10/16 22:08
,40,8/10/16,22:02:25,8/10/16 22:02
,3,8/10/16,21:12:38,8/10/16 21:12
,19,8/9/16,17:47:03,8/9/16 17:47
,19,8/9/16,17:46:58,8/9/16 17:46
,31,8/9/16,17:42:39,8/9/16 17:42
,15,8/9/16,17:18:33,8/9/16 17:18
,6,8/9/16,5:33:28,8/9/16 5:33
,15,8/9/16,5:23:40,8/9/16 5:23
,30,8/9/16,5:15:22,8/9/16 5:15
,24,8/9/16,5:13:47,8/9/16 5:13
,24,8/9/16,5:11:57,8/9/16 5:11
,14,8/9/16,5:00:17,8/9/16 5:00
,13,8/9/16,5:00:07,8/9/16 5:00
,30,8/9/16,4:55:51,8/9/16 4:55
,10,8/9/16,4:28:15,8/9/16 4:28
,30,8/9/16,2:50:12,8/9/16 2:50
,34,8/9/16,2:48:22,8/9/16 2:48
,22,8/9/16,2:47:27,8/9/16 2:47
,22,8/9/16,2:45:16,8/9/16 2:45
,31,8/9/16,2:42:47,8/9/16 2:42
,41,8/9/16,2:40:54,8/9/16 2:40
,24,8/9/16,2:39:41,8/9/16 2:39
,25,8/9/16,2:36:39,8/9/16 2:36
,27,8/9/16,2:33:51,8/9/16 2:33
,26,8/9/16,2:29:03,8/9/16 2:29
,16,8/9/16,2:18:02,8/9/16 2:18
,47,8/9/16,2:09:48,8/9/16 2:09
,26,8/9/16,2:03:37,8/9/16 2:03
,6,8/9/16,2:02:09,8/9/16 2:02
,33,8/9/16,2:01:53,8/9/16 2:01
,20,8/9/16,1:57:57,8/9/16 1:57
,25,8/9/16,1:57:45,8/9/16 1:57
,26,8/9/16,1:56:08,8/9/16 1:56
,19,8/9/16,1:55:56,8/9/16 1:55
,10,8/9/16,0:24:30,8/9/16 0:24
,28,8/5/16,5:28:04,8/5/16 5:28
,29,8/5/16,5:20:01,8/5/16 5:20
,24,8/5/16,5:18:40,8/5/16 5:18
,38,8/4/16,1:38:53,8/4/16 1:38
,28,8/3/16,23:51:59,8/3/16 23:51
,22,8/3/16,18:27:22,8/3/16 18:27
,5,8/3/16,18:16:25,8/3/16 18:16
,28,8/3/16,18:10:26,8/3/16 18:10
,108,8/3/16,18:04:04,8/3/16 18:04
,108,8/3/16,18:03:54,8/3/16 18:03
,108,8/3/16,18:03:52,8/3/16 18:03
,40,8/3/16,18:02:22,8/3/16 18:02
,76,8/3/16,17:58:47,8/3/16 17:58
,29,8/3/16,17:55:07,8/3/16 17:55
,26,8/3/16,17:55:30,8/3/16 17:55
,20,8/3/16,17:44:52,8/3/16 17:44
,35,8/3/16,16:42:03,8/3/16 16:42
,19,8/3/16,16:39:32,8/3/16 16:39
,33,8/3/16,16:38:04,8/3/16 16:38
,20,8/3/16,16:35:16,8/3/16 16:35
,15,8/3/16,16:28:50,8/3/16 16:28
,21,8/3/16,4:45:35,8/3/16 4:45
,7,8/3/16,4:19:35,8/3/16 4:19
,60,8/3/16,1:27:22,8/3/16 1:27
,17,8/3/16,1:27:22,8/3/16 1:27
,36,8/3/16,1:25:15,8/3/16 1:25
,23,8/2/16,20:45:26,8/2/16 20:45
,48,8/2/16,20:29:09,8/2/16 20:29
,39,8/2/16,20:15:18,8/2/16 20:15
,12,8/2/16,19:50:08,8/2/16 19:50
,18,8/2/16,19:50:30,8/2/16 19:50
,15,8/2/16,19:44:24,8/2/16 19:44
,26,8/2/16,19:42:26,8/2/16 19:42
,14,8/2/16,17:40:57,8/2/16 17:40
,26,7/29/16,0:39:43,7/29/16 0:39
,21,7/29/16,0:37:44,7/29/16 0:37
,24,7/29/16,0:37:53,7/29/16 0:37
,17,7/29/16,0:37:57,7/29/16 0:37
,21,7/29/16,0:36:45,7/29/16 0:36
,21,7/29/16,0:36:43,7/29/16 0:36
,16,7/28/16,0:11:38,7/28/16 0:11
,25,7/28/16,0:11:44,7/28/16 0:11
,32,7/28/16,0:05:15,7/28/16 0:05
,32,7/28/16,0:05:07,7/28/16 0:05
,17,7/28/16,0:04:59,7/28/16 0:04
,19,7/28/16,0:00:36,7/28/16 0:00
,11,7/27/16,22:44:31,7/27/16 22:44
,23,7/27/16,22:44:36,7/27/16 22:44
,29,7/27/16,22:23:20,7/27/16 22:23
,8,7/27/16,22:20:44,7/27/16 22:20
,8,7/27/16,22:20:33,7/27/16 22:20
,4,7/27/16,17:52:49,7/27/16 17:52
,16,7/27/16,16:59:45,7/27/16 16:59
,18,7/25/16,18:08:36,7/25/16 18:08
,35,7/11/16,14:54:27,7/11/16 14:54
,18,7/11/16,14:50:14,7/11/16 14:50
,19,7/8/16,22:52:42,7/8/16 22:52
,26,7/8/16,22:43:57,7/8/16 22:43
,29,6/26/16,23:05:14,6/26/16 23:05
,29,6/25/16,1:18:51,6/25/16 1:18
,29,6/25/16,1:18:52,6/25/16 1:18
,32,6/24/16,20:23:30,6/24/16 20:23
,32,6/24/16,20:23:32,6/24/16 20:23
,8,6/24/16,20:22:18,6/24/16 20:22
,26,6/24/16,20:19:10,6/24/16 20:19
,17,6/24/16,20:12:16,6/24/16 20:12
,16,6/24/16,20:12:21,6/24/16 20:12
,4,6/24/16,20:04:01,6/24/16 20:04
,5,6/23/16,19:57:23,6/23/16 19:57
,20,6/23/16,19:57:47,6/23/16 19:57
,21,6/23/16,19:57:42,6/23/16 19:57
,21,6/23/16,19:57:07,6/23/16 19:57
,39,6/23/16,19:09:01,6/23/16 19:09
,42,6/23/16,19:09:28,6/23/16 19:09
,8,6/23/16,18:53:31,6/23/16 18:53
,20,6/23/16,16:04:15,6/23/16 16:04
,26,6/23/16,16:04:12,6/23/16 16:04
,26,6/23/16,16:03:50,6/23/16 16:03
,20,6/23/16,15:56:03,6/23/16 15:56
,40,6/23/16,15:45:12,6/23/16 15:45
,33,6/23/16,15:44:47,6/23/16 15:44
,28,6/23/16,15:44:59,6/23/16 15:44
,21,6/23/16,15:40:59,6/23/16 15:40
,32,6/23/16,15:39:28,6/23/16 15:39
,61,6/23/16,15:39:28,6/23/16 15:39
,36,6/23/16,15:36:22,6/23/16 15:36
,26,6/23/16,15:35:50,6/23/16 15:35
,30,6/23/16,15:23:40,6/23/16 15:23
,42,6/23/16,15:07:35,6/23/16 15:07
,14,6/23/16,15:06:20,6/23/16 15:06
,14,6/23/16,15:06:14,6/23/16 15:06
,22,6/22/16,18:05:10,6/22/16 18:05
,33,6/22/16,18:05:16,6/22/16 18:05
,17,6/22/16,17:36:32,6/22/16 17:36
,23,6/22/16,17:35:28,6/22/16 17:35
,24,6/22/16,17:35:32,6/22/16 17:35
,30,6/22/16,17:33:49,6/22/16 17:33
,35,6/22/16,17:22:46,6/22/16 17:22
,44,6/22/16,17:22:59,6/22/16 17:22
,33,6/22/16,17:19:06,6/22/16 17:19
,43,6/22/16,17:18:11,6/22/16 17:18
,41,6/22/16,17:18:15,6/22/16 17:18
,42,6/22/16,17:15:26,6/22/16 17:15
,37,6/22/16,17:13:44,6/22/16 17:13
,32,6/22/16,17:11:50,6/22/16 17:11
,21,6/22/16,17:09:11,6/22/16 17:09
,15,6/22/16,16:58:20,6/22/16 16:58
,24,6/22/16,16:57:44,6/22/16 16:57
,5,6/21/16,20:10:41,6/21/16 20:10
,12,6/21/16,20:10:48,6/21/16 20:10
,19,6/21/16,20:09:34,6/21/16 20:09
,24,6/21/16,4:37:41,6/21/16 4:37
,18,6/21/16,4:37:26,6/21/16 4:37
,3,6/21/16,4:36:03,6/21/16 4:36
,11,6/21/16,4:36:15,6/21/16 4:36
,19,6/21/16,3:23:29,6/21/16 3:23
,35,6/21/16,3:16:03,6/21/16 3:16
,34,6/21/16,3:16:53,6/21/16 3:16
,4,6/21/16,1:54:18,6/21/16 1:54
,33,6/20/16,23:31:51,6/20/16 23:31
,24,6/20/16,23:31:05,6/20/16 23:31
,21,6/20/16,23:31:34,6/20/16 23:31
,17,6/20/16,20:14:33,6/20/16 20:14
,38,6/19/16,19:07:03,6/19/16 19:07
,29,6/19/16,19:05:06,6/19/16 19:05
,38,6/19/16,17:38:34,6/19/16 17:38
,32,6/19/16,17:01:49,6/19/16 17:01
,38,6/19/16,16:34:11,6/19/16 16:34
,39,6/19/16,16:15:33,6/19/16 16:15
,16,6/19/16,16:08:44,6/19/16 16:08
,45,6/17/16,16:18:08,6/17/16 16:18
,87,6/17/16,14:35:03,6/17/16 14:35
,62,6/17/16,4:23:16,6/17/16 4:23
,41,6/17/16,4:22:30,6/17/16 4:22
,34,6/17/16,4:20:30,6/17/16 4:20
,24,6/17/16,4:17:22,6/17/16 4:17
,35,6/17/16,4:17:35,6/17/16 4:17
,17,6/17/16,4:17:42,6/17/16 4:17
,17,6/17/16,4:17:53,6/17/16 4:17
,17,6/17/16,3:53:28,6/17/16 3:53
,52,6/17/16,3:50:32,6/17/16 3:50
,33,6/17/16,3:49:18,6/17/16 3:49
,40,6/17/16,3:49:45,6/17/16 3:49
,43,6/17/16,3:49:12,6/17/16 3:49
,49,6/17/16,3:42:01,6/17/16 3:42
,28,6/17/16,3:41:41,6/17/16 3:41
,27,6/17/16,3:02:44,6/17/16 3:02
,28,6/17/16,3:02:42,6/17/16 3:02
,34,6/17/16,2:10:40,6/17/16 2:10
,23,6/17/16,1:58:07,6/17/16 1:58
,9,6/17/16,1:18:24,6/17/16 1:18
,30,6/17/16,1:18:07,6/17/16 1:18
,19,6/17/16,1:16:23,6/17/16 1:16
,17,6/16/16,16:06:14,6/16/16 16:06
,24,6/16/16,15:48:04,6/16/16 15:48
,18,6/16/16,15:43:21,6/16/16 15:43
,38,6/16/16,15:42:39,6/16/16 15:42
,38,6/16/16,15:42:41,6/16/16 15:42
,18,6/16/16,15:39:36,6/16/16 15:39
,23,6/16/16,15:39:43,6/16/16 15:39
,27,6/16/16,15:39:49,6/16/16 15:39
,52,6/16/16,15:37:26,6/16/16 15:37
,135,6/16/16,15:35:35,6/16/16 15:35
,49,6/16/16,15:35:43,6/16/16 15:35
,41,6/16/16,15:34:30,6/16/16 15:34
,40,6/16/16,15:34:09,6/16/16 15:34
,46,6/16/16,15:32:33,6/16/16 15:32
,43,6/16/16,15:13:55,6/16/16 15:13
,61,6/16/16,15:05:25,6/16/16 15:05
,62,6/16/16,15:05:21,6/16/16 15:05
,31,6/16/16,15:04:15,6/16/16 15:04
,39,6/16/16,15:03:41,6/16/16 15:03
,18,6/16/16,15:03:26,6/16/16 15:03
,16,6/16/16,15:03:04,6/16/16 15:03
,40,6/16/16,15:03:09,6/16/16 15:03
,20,6/16/16,15:02:39,6/16/16 15:02
,15,6/16/16,15:02:52,6/16/16 15:02
,17,6/16/16,15:02:49,6/16/16 15:02
,38,6/16/16,14:56:39,6/16/16 14:56
,19,6/16/16,14:48:42,6/16/16 14:48
,34,6/16/16,14:47:15,6/16/16 14:47
,37,6/16/16,14:47:31,6/16/16 14:47
,45,6/16/16,14:36:52,6/16/16 14:36
,64,6/16/16,14:36:23,6/16/16 14:36
,39,6/16/16,14:28:32,6/16/16 14:28
,40,6/16/16,14:15:36,6/16/16 14:15
,18,6/16/16,4:15:08,6/16/16 4:15
,18,6/16/16,4:08:41,6/16/16 4:08
,20,6/16/16,4:08:48,6/16/16 4:08
,19,6/16/16,4:08:53,6/16/16 4:08
,37,6/16/16,3:48:31,6/16/16 3:48
,16,6/15/16,20:53:03,6/15/16 20:53
,29,6/15/16,20:44:25,6/15/16 20:44
,28,6/15/16,20:41:22,6/15/16 20:41
,21,6/15/16,20:40:47,6/15/16 20:40
,26,6/15/16,20:40:43,6/15/16 20:40
,20,6/15/16,20:35:27,6/15/16 20:35
,16,6/15/16,20:21:35,6/15/16 20:21
,28,6/15/16,20:20:11,6/15/16 20:20
,32,6/15/16,20:19:28,6/15/16 20:19
,26,6/15/16,20:11:37,6/15/16 20:11
,37,6/15/16,20:11:53,6/15/16 20:11
,26,6/15/16,16:43:34,6/15/16 16:43
,28,6/15/16,16:39:18,6/15/16 16:39
,41,6/15/16,16:38:22,6/15/16 16:38
,32,6/15/16,16:38:59,6/15/16 16:38
,32,6/15/16,16:38:41,6/15/16 16:38
,25,6/15/16,16:37:21,6/15/16 16:37
,27,6/15/16,16:36:45,6/15/16 16:36
,22,6/15/16,16:35:49,6/15/16 16:35
,10,6/15/16,16:22:00,6/15/16 16:22
,26,6/15/16,16:21:27,6/15/16 16:21
,20,6/15/16,16:20:20,6/15/16 16:20
,34,6/15/16,16:20:48,6/15/16 16:20
,21,6/15/16,15:14:36,6/15/16 15:14
,9,6/15/16,15:02:59,6/15/16 15:02
,17,6/15/16,6:06:15,6/15/16 6:06
,20,6/15/16,6:01:23,6/15/16 6:01
,35,6/15/16,5:12:45,6/15/16 5:12
,46,6/15/16,4:49:38,6/15/16 4:49
,23,6/15/16,4:47:51,6/15/16 4:47
,11,6/15/16,4:47:34,6/15/16 4:47
,4,6/15/16,3:51:18,6/15/16 3:51
,12,6/15/16,3:34:23,6/15/16 3:34
,20,6/15/16,3:34:29,6/15/16 3:34
,30,6/15/16,1:32:00,6/15/16 1:32
,22,6/15/16,1:32:41,6/15/16 1:32
,30,6/15/16,1:29:34,6/15/16 1:29
,39,6/15/16,1:29:03,6/15/16 1:29
,19,6/15/16,1:28:00,6/15/16 1:28
,12,6/15/16,1:26:27,6/15/16 1:26
,35,6/15/16,1:25:50,6/15/16 1:25
,15,6/15/16,1:23:51,6/15/16 1:23
,22,6/15/16,1:23:49,6/15/16 1:23
,15,6/15/16,1:03:07,6/15/16 1:03
,10,6/15/16,1:00:43,6/15/16 1:00
,27,6/15/16,1:00:25,6/15/16 1:00
,26,6/15/16,0:55:38,6/15/16 0:55
,27,6/15/16,0:53:48,6/15/16 0:53
,13,6/15/16,0:44:05,6/15/16 0:44
,13,6/15/16,0:44:01,6/15/16 0:44
,18,6/15/16,0:44:14,6/15/16 0:44
,32,6/15/16,0:44:28,6/15/16 0:44
,30,6/15/16,0:40:46,6/15/16 0:40
,36,6/15/16,0:37:06,6/15/16 0:37
,20,6/15/16,0:24:03,6/15/16 0:24
,27,6/15/16,0:21:32,6/15/16 0:21
,29,6/15/16,0:19:02,6/15/16 0:19
,17,6/15/16,0:18:13,6/15/16 0:18
,30,6/15/16,0:17:45,6/15/16 0:17
,17,6/15/16,0:15:16,6/15/16 0:15
,8,6/15/16,0:15:23,6/15/16 0:15
,27,6/15/16,0:14:54,6/15/16 0:14
,27,6/15/16,0:13:19,6/15/16 0:13
,53,6/15/16,0:12:22,6/15/16 0:12
,53,6/15/16,0:12:42,6/15/16 0:12
,43,6/15/16,0:12:19,6/15/16 0:12
,29,6/15/16,0:05:47,6/15/16 0:05
,8,6/15/16,0:04:28,6/15/16 0:04
,19,6/15/16,0:04:25,6/15/16 0:04
,23,6/15/16,0:04:18,6/15/16 0:04
,20,6/15/16,0:04:35,6/15/16 0:04
,26,6/15/16,0:04:39,6/15/16 0:04
,45,6/15/16,0:02:00,6/15/16 0:02
,51,6/15/16,0:00:30,6/15/16 0:00
,36,6/14/16,23:50:03,6/14/16 23:50
,35,6/14/16,19:14:01,6/14/16 19:14
,32,6/14/16,19:03:53,6/14/16 19:03
,35,6/14/16,19:03:29,6/14/16 19:03
,25,6/14/16,19:02:34,6/14/16 19:02
,28,6/14/16,19:02:18,6/14/16 19:02
,27,6/14/16,19:02:14,6/14/16 19:02
,41,6/14/16,19:01:00,6/14/16 19:01
,25,6/14/16,18:59:34,6/14/16 18:59
,29,6/13/16,4:33:09,6/13/16 4:33
,29,6/13/16,4:03:14,6/13/16 4:03
,7,6/13/16,4:02:12,6/13/16 4:02
,32,6/13/16,4:01:32,6/13/16 4:01
,10,6/13/16,3:30:37,6/13/16 3:30
,7,6/13/16,3:27:06,6/13/16 3:27
,24,6/13/16,3:26:16,6/13/16 3:26
,18,6/13/16,3:25:30,6/13/16 3:25
,24,6/13/16,0:34:19,6/13/16 0:34
,31,6/13/16,0:34:29,6/13/16 0:34
,3,6/12/16,16:25:40,6/12/16 16:25
